date,product_code,product,variant,sold_quantity,quater,gross_price,gross_price_total
2021-06-01,A5119110303,"AQ BZ Gen Y","Standard Red",24,Q4,474.3154,11383.5696
2021-06-01,A5119110305,"AQ BZ Gen Y","Plus Blue",28,Q4,483.3813,13534.6764
2021-06-01,A5119110306,"AQ BZ Gen Y","Plus Red",17,Q4,486.4857,8270.2569
2021-06-01,A5119110307,"AQ BZ Gen Y","Premium Black",5,Q4,516.4580,2582.2900
2021-06-01,A5119110308,"AQ BZ Gen Y","Premium Misty Green",29,Q4,512.5811,14864.8519
2021-06-01,A5219110401,"AQ BZ Gen Z","Standard Grey",21,Q4,506.9644,10646.2524
2021-06-01,A5219110402,"AQ BZ Gen Z","Standard Blue",16,Q4,490.1582,7842.5312
2021-06-01,A5219110403,"AQ BZ Gen Z","Standard Red",10,Q4,525.8042,5258.0420
2021-06-01,A5219110405,"AQ BZ Gen Z","Plus Blue",14,Q4,521.2603,7297.6442
2021-06-01,A5219110406,"AQ BZ Gen Z","Plus Red",13,Q4,550.4597,7155.9761
2021-06-01,A5219110407,"AQ BZ Gen Z","Premium Black",12,Q4,545.5931,6547.1172
2021-06-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",22,Q4,533.0397,11726.8734
2021-06-01,A5318110103,"AQ Gamer 1","Standard Black",15,Q4,584.9722,8774.5830
2021-06-01,A5318110104,"AQ Gamer 1","Plus Firey Red",7,Q4,586.3824,4104.6768
2021-06-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",8,Q4,551.3303,4410.6424
2021-06-01,A5318110106,"AQ Gamer 1","Plus Black",10,Q4,565.8747,5658.7470
2021-06-01,A5318110107,"AQ Gamer 1","Premium Black",12,Q4,571.6489,6859.7868
2021-06-01,A5318110108,"AQ Gamer 1","Premium Misty Green",8,Q4,579.6609,4637.2872
2021-06-01,A5419110201,"AQ Gamer 2","Standard Firey Red",10,Q4,585.0003,5850.0030
2021-06-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",10,Q4,567.9271,5679.2710
2021-06-01,A5419110203,"AQ Gamer 2","Standard Black",16,Q4,595.5711,9529.1376
2021-06-01,A5419110204,"AQ Gamer 2","Plus Firey Red",15,Q4,602.9200,9043.8000
2021-06-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",13,Q4,570.7578,7419.8514
2021-06-01,A5419110206,"AQ Gamer 2","Plus Black",7,Q4,601.6398,4211.4786
2021-06-01,A5419110207,"AQ Gamer 2","Premium Black",6,Q4,599.2302,3595.3812
2021-06-01,A5419110208,"AQ Gamer 2","Premium Misty Green",6,Q4,608.4070,3650.4420
2021-06-01,A5519110301,"AQ Gamer 3","Standard Firey Red",15,Q4,589.7411,8846.1165
2021-06-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",12,Q4,605.8642,7270.3704
2021-06-01,A5519110303,"AQ Gamer 3","Standard Black",3,Q4,604.2721,1812.8163
2021-06-01,A5519110304,"AQ Gamer 3","Plus Firey Red",15,Q4,597.7704,8966.5560
2021-06-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",12,Q4,632.4885,7589.8620
2021-06-01,A5520110306,"AQ Gamer 3","Plus Black",5,Q4,639.6816,3198.4080
2021-06-01,A5520110307,"AQ Gamer 3","Premium Black",7,Q4,609.7926,4268.5482
2021-06-01,A5520110308,"AQ Gamer 3","Premium Misty Green",15,Q4,590.1159,8851.7385
2021-06-01,A5620110401,"AQ Smash 1","Standard Firey Red",11,Q4,642.0698,7062.7678
2021-06-01,A5620110402,"AQ Smash 1","Standard Cool Blue",8,Q4,593.8297,4750.6376
2021-06-01,A5621110403,"AQ Smash 1","Standard Black",17,Q4,631.1855,10730.1535
2021-06-01,A5621110404,"AQ Smash 1","Plus Firey Red",3,Q4,639.9614,1919.8842
2021-06-01,A5621110405,"AQ Smash 1","Plus Cool Blue",14,Q4,601.8173,8425.4422
2021-06-01,A5621110406,"AQ Smash 1","Plus Black",17,Q4,644.3777,10954.4209
2021-06-01,A5621110407,"AQ Smash 1","Premium Black",10,Q4,655.7782,6557.7820
2021-06-01,A5621110408,"AQ Smash 1","Premium Misty Green",16,Q4,657.2525,10516.0400
2021-06-01,A5721110501,"AQ Smash 2","Standard Firey Red",11,Q4,649.6929,7146.6219
2021-06-01,A5721110502,"AQ Smash 2","Standard Cool Blue",6,Q4,627.9938,3767.9628
2021-06-01,A5721110503,"AQ Smash 2","Standard Black",5,Q4,678.3035,3391.5175
2021-06-01,A5721110504,"AQ Smash 2","Plus Firey Red",5,Q4,655.8348,3279.1740
2021-06-01,A5721110505,"AQ Smash 2","Plus Cool Blue",7,Q4,674.4272,4720.9904
2021-06-01,A5721110506,"AQ Smash 2","Plus Black",9,Q4,720.5460,6484.9140
2021-06-01,A5820110101,"AQ BZ Allin1","Standard 1",12,Q4,681.3022,8175.6264
2021-06-01,A5820110102,"AQ BZ Allin1","Standard 2",14,Q4,697.5541,9765.7574
2021-06-01,A5820110103,"AQ BZ Allin1","Standard 3",21,Q4,735.1465,15438.0765
2021-06-01,A5820110104,"AQ BZ Allin1","Plus 1",6,Q4,690.4971,4142.9826
2021-06-01,A5820110105,"AQ BZ Allin1","Plus 2",10,Q4,709.3926,7093.9260
2021-06-01,A5820110106,"AQ BZ Allin1","Plus 3",25,Q4,692.5242,17313.1050
2021-06-01,A5820110107,"AQ BZ Allin1","Premium 1",10,Q4,737.6775,7376.7750
2021-06-01,A5821110108,"AQ BZ Allin1","Premium 2",11,Q4,746.7388,8214.1268
2021-06-01,A6018110101,"AQ Home Allin1","Standard 1",4,Q4,800.4577,3201.8308
2021-06-01,A6018110102,"AQ Home Allin1","Standard 2",4,Q4,764.0542,3056.2168
2021-06-01,A6018110103,"AQ Home Allin1","Standard 3",4,Q4,770.9789,3083.9156
2021-06-01,A6018110104,"AQ Home Allin1","Plus 1",3,Q4,749.0987,2247.2961
2021-06-01,A6018110105,"AQ Home Allin1","Plus 2",1,Q4,766.6472,766.6472
2021-06-01,A6018110106,"AQ Home Allin1","Plus 3",2,Q4,787.5874,1575.1748
2021-06-01,A6019110107,"AQ Home Allin1","Premium 1",2,Q4,785.9918,1571.9836
2021-06-01,A6019110108,"AQ Home Allin1","Premium 2",2,Q4,796.6606,1593.3212
2021-06-01,A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",1,Q4,824.0889,824.0889
2021-06-01,A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",5,Q4,790.1040,3950.5200
2021-06-01,A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",3,Q4,769.5635,2308.6905
2021-06-01,A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",6,Q4,807.2638,4843.5828
2021-06-01,A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",1,Q4,834.9812,834.9812
2021-06-01,A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",5,Q4,810.6034,4053.0170
2021-06-01,A6218160101,"AQ Digit SSD",Standard,1011,Q4,13.5941,13743.6351
2021-06-01,A6218160102,"AQ Digit SSD",Plus,364,Q4,15.2481,5550.3084
2021-06-01,A6219160103,"AQ Digit SSD",Premium,168,Q4,16.3003,2738.4504
2021-06-01,A6319160201,"AQ Neuer SSD",Standard,666,Q4,17.3590,11561.0940
2021-06-01,A6319160202,"AQ Neuer SSD",Plus,697,Q4,18.5733,12945.5901
2021-06-01,A6319160203,"AQ Neuer SSD",Premium,826,Q4,19.3433,15977.5658
2021-06-01,A6419160301,"AQ Clx1",Standard,865,Q4,17.8043,15400.7195
2021-06-01,A6419160302,"AQ Clx1",Plus,959,Q4,19.6723,18865.7357
2021-06-01,A6419160303,"AQ Clx1",Premium,620,Q4,19.3342,11987.2040
2021-06-01,A6519160401,"AQ Clx2",Standard,957,Q4,20.2889,19416.4773
2021-06-01,A6520160402,"AQ Clx2",Plus,352,Q4,20.1650,7098.0800
2021-06-01,A6520160403,"AQ Clx2",Premium,410,Q4,21.2830,8726.0300
2021-06-01,A6620160501,"AQ Clx3",Standard,763,Q4,22.8530,17436.8390
2021-06-01,A6720160103,"AQ Pen Drive 2 IN 1",Premium,1123,Q4,4.4411,4987.3553
2021-06-01,A6818160201,"AQ Pen Drive DRC",Standard,1232,Q4,2.9990,3694.7680
2021-06-01,A6818160202,"AQ Pen Drive DRC",Plus,1295,Q4,3.8531,4989.7645
2021-06-01,A6819160203,"AQ Pen Drive DRC",Premium,1186,Q4,5.0984,6046.7024
2021-06-01,A7118160101,"AQ Wi Power Dx1",Standard,533,Q4,29.6712,15814.7496
2021-06-01,A7119160102,"AQ Wi Power Dx1",Plus,348,Q4,29.9264,10414.3872
2021-06-01,A7119160103,"AQ Wi Power Dx1",Premium,444,Q4,28.7736,12775.4784
2021-06-01,A7219160201,"AQ Wi Power Dx2",Standard,478,Q4,32.9575,15753.6850
2021-06-01,A7220160202,"AQ Wi Power Dx2",Plus,541,Q4,35.2053,19046.0673
2021-06-01,A7220160203,"AQ Wi Power Dx2",Premium,305,Q4,37.4784,11430.9120
2021-06-01,A7321160301,"AQ Wi Power Dx3",Standard,174,Q4,40.7954,7098.3996
2021-06-01,A7321160302,"AQ Wi Power Dx3",Plus,624,Q4,43.9446,27421.4304
2021-06-01,A7321160303,"AQ Wi Power Dx3",Premium,289,Q4,42.8483,12383.1587
2021-08-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,88,Q4,19.0573,1677.0424
2021-08-01,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,196,Q4,21.4565,4205.4740
2021-08-01,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,50,Q4,21.7795,1088.9750
2021-08-01,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",29,Q4,22.9729,666.2141
2021-08-01,A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,95,Q4,23.6987,2251.3765
2021-08-01,A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,117,Q4,24.7312,2893.5504
2021-08-01,A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,54,Q4,23.6154,1275.2316
2021-08-01,A0320150301,"AQ Zion Saga",Standard,243,Q4,23.7223,5764.5189
2021-08-01,A0321150302,"AQ Zion Saga",Plus,75,Q4,27.1027,2032.7025
2021-08-01,A0321150303,"AQ Zion Saga",Premium,151,Q4,28.0059,4228.8909
2021-08-01,A0418150103,"AQ Mforce Gen X","Standard 3",140,Q4,19.5235,2733.2900
2021-08-01,A0418150104,"AQ Mforce Gen X","Plus 1",166,Q4,19.9239,3307.3674
2021-08-01,A0418150105,"AQ Mforce Gen X","Plus 2",163,Q4,20.0766,3272.4858
2021-08-01,A0418150106,"AQ Mforce Gen X","Plus 3",65,Q4,19.9365,1295.8725
2021-08-01,A0519150201,"AQ Mforce Gen Y","Standard 1",187,Q4,22.3984,4188.5008
2021-08-01,A0519150202,"AQ Mforce Gen Y","Standard 2",167,Q4,24.9298,4163.2766
2021-08-01,A0519150203,"AQ Mforce Gen Y","Standard 3",93,Q4,26.5871,2472.6003
2021-08-01,A0519150204,"AQ Mforce Gen Y","Plus 1",135,Q4,26.1081,3524.5935
2021-08-01,A0519150205,"AQ Mforce Gen Y","Plus 2",82,Q4,29.7008,2435.4656
2021-08-01,A0519150206,"AQ Mforce Gen Y","Plus 3",196,Q4,31.2439,6123.8044
2021-08-01,A0519150207,"AQ Mforce Gen Y","Premium 1",105,Q4,32.4427,3406.4835
2021-08-01,A0519150208,"AQ Mforce Gen Y","Premium 2",64,Q4,30.5816,1957.2224
2021-08-01,A0619150301,"AQ Mforce Gen Z","Standard 1",52,Q4,30.4696,1584.4192
2021-08-01,A0619150302,"AQ Mforce Gen Z","Standard 2",198,Q4,34.0973,6751.2654
2021-08-01,A0620150303,"AQ Mforce Gen Z","Standard 3",94,Q4,34.2412,3218.6728
2021-08-01,A0620150304,"AQ Mforce Gen Z","Plus 1",76,Q4,37.5826,2856.2776
2021-08-01,A0620150305,"AQ Mforce Gen Z","Plus 2",28,Q4,36.5679,1023.9012
2021-08-01,A0620150306,"AQ Mforce Gen Z","Plus 3",122,Q4,37.5278,4578.3916
2021-08-01,A0621150307,"AQ Mforce Gen Z","Premium 1",120,Q4,36.2434,4349.2080
2021-08-01,A0621150308,"AQ Mforce Gen Z","Premium 2",140,Q4,39.3990,5515.8600
2021-08-01,A0721150401,"AQ GT 21",Standard,129,Q4,39.3377,5074.5633
2021-08-01,A0721150402,"AQ GT 21","Plus 1",148,Q4,39.1465,5793.6820
2021-08-01,A0721150403,"AQ GT 21","Plus 2",126,Q4,39.2990,4951.6740
2021-08-01,A0721150404,"AQ GT 21",Premium,160,Q4,39.1215,6259.4400
2021-08-01,A0821150501,"AQ Marquee P3",Standard,138,Q4,40.5013,5589.1794
2021-08-01,A0821150502,"AQ Marquee P3","Plus 1",124,Q4,43.2966,5368.7784
2021-08-01,A0821150503,"AQ Marquee P3","Plus 2",176,Q4,42.3841,7459.6016
2021-08-01,A0821150504,"AQ Marquee P3",Premium,184,Q4,44.7044,8225.6096
2021-08-01,A0921150601,"AQ Marquee P4",Standard,125,Q4,45.0813,5635.1625
2021-08-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,77,Q4,111.1036,8554.9772
2021-08-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,173,Q4,123.4797,21361.9881
2021-08-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,51,Q4,123.9315,6320.5065
2021-08-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,127,Q4,124.2640,15781.5280
2021-08-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,177,Q4,129.5836,22936.2972
2021-08-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,154,Q4,139.8962,21544.0148
2021-08-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,194,Q4,135.6822,26322.3468
2021-08-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,82,Q4,145.1474,11902.0868
2021-08-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,35,Q4,142.9402,5002.9070
2021-08-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,112,Q4,149.1034,16699.5808
2021-08-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,193,Q4,150.2450,28997.2850
2021-08-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,109,Q4,160.6912,17515.3408
2021-08-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,84,Q4,160.5082,13482.6888
2021-08-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,139,Q4,169.4999,23560.4861
2021-08-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,180,Q4,176.4389,31759.0020
2021-08-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,168,Q4,186.2917,31297.0056
2021-08-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,69,Q4,185.4599,12796.7331
2021-08-01,A1618150101,"AQ MB Elite",Standard,33,Q4,19.6485,648.4005
2021-08-01,A1618150102,"AQ MB Elite","Plus 1",41,Q4,20.4629,838.9789
2021-08-01,A1618150103,"AQ MB Elite","Plus 2",129,Q4,21.2017,2735.0193
2021-08-01,A1618150104,"AQ MB Elite",Premium,50,Q4,21.4489,1072.4450
2021-08-01,A1718150201,"AQ MB Crossx",Standard,131,Q4,21.8879,2867.3149
2021-08-01,A1718150202,"AQ MB Crossx","Plus 1",81,Q4,22.8957,1854.5517
2021-08-01,A1718150203,"AQ MB Crossx","Plus 2",106,Q4,27.3445,2898.5170
2021-08-01,A1718150204,"AQ MB Crossx",Premium,64,Q4,28.3991,1817.5424
2021-08-01,A1819150301,"AQ MB Crossx 2",Standard,115,Q4,28.8615,3319.0725
2021-08-01,A1819150302,"AQ MB Crossx 2","Plus 1",122,Q4,31.9525,3898.2050
2021-08-01,A1819150303,"AQ MB Crossx 2","Plus 2",75,Q4,32.1924,2414.4300
2021-08-01,A1819150304,"AQ MB Crossx 2",Premium,41,Q4,32.2612,1322.7092
2021-08-01,A1919150401,"AQ MB Lito",Standard,62,Q4,33.7609,2093.1758
2021-08-01,A1919150402,"AQ MB Lito","Plus 1",117,Q4,35.0256,4097.9952
2021-08-01,A1919150403,"AQ MB Lito","Plus 2",38,Q4,35.8350,1361.7300
2021-08-01,A1920150404,"AQ MB Lito",Premium,100,Q4,38.9780,3897.8000
2021-08-01,A2020150501,"AQ MB Lito 2",Standard,102,Q4,41.3696,4219.6992
2021-08-01,A2020150502,"AQ MB Lito 2","Plus 1",41,Q4,39.3932,1615.1212
2021-08-01,A2021150503,"AQ MB Lito 2","Plus 2",35,Q4,45.4377,1590.3195
2021-08-01,A2118150101,"AQ Master wired x1 Ms","Standard 1",216,Q4,2.9434,635.7744
2021-08-01,A2118150102,"AQ Master wired x1 Ms","Standard 2",287,Q4,3.9998,1147.9426
2021-08-01,A2118150103,"AQ Master wired x1 Ms","Plus 1",795,Q4,4.5295,3600.9525
2021-08-01,A2118150104,"AQ Master wired x1 Ms","Plus 2",815,Q4,5.0459,4112.4085
2021-08-01,A2118150105,"AQ Master wired x1 Ms","Premium 1",659,Q4,4.6904,3090.9736
2021-08-01,A2118150106,"AQ Master wired x1 Ms","Premium 2",820,Q4,5.2542,4308.4440
2021-08-01,A2218150201,"AQ Master wireless x1 Ms","Standard 1",495,Q4,5.4383,2691.9585
2021-08-01,A2218150202,"AQ Master wireless x1 Ms","Standard 2",349,Q4,6.4054,2235.4846
2021-08-01,A2219150203,"AQ Master wireless x1 Ms","Plus 1",963,Q4,6.7301,6481.0863
2021-08-01,A2219150204,"AQ Master wireless x1 Ms","Plus 2",853,Q4,7.3526,6271.7678
2021-08-01,A2219150205,"AQ Master wireless x1 Ms","Premium 1",202,Q4,7.9813,1612.2226
2021-08-01,A2219150206,"AQ Master wireless x1 Ms","Premium 2",401,Q4,8.3193,3336.0393
2021-08-01,A2319150301,"AQ Gamers Ms","Standard 1",318,Q4,8.8044,2799.7992
2021-08-01,A2319150302,"AQ Gamers Ms","Standard 2",705,Q4,8.9901,6338.0205
2021-08-01,A2319150303,"AQ Gamers Ms","Plus 1",584,Q4,9.3977,5488.2568
2021-08-01,A2319150304,"AQ Gamers Ms","Plus 2",828,Q4,10.4573,8658.6444
2021-08-01,A2319150305,"AQ Gamers Ms","Premium 1",809,Q4,10.4370,8443.5330
2021-08-01,A2319150306,"AQ Gamers Ms","Premium 2",293,Q4,10.8659,3183.7087
2021-08-01,A2419150401,"AQ Lite Ms","Standard 1",526,Q4,11.4829,6040.0054
2021-08-01,A2419150402,"AQ Lite Ms","Standard 2",196,Q4,11.2819,2211.2524
2021-08-01,A2419150403,"AQ Lite Ms","Plus 1",584,Q4,10.8925,6361.2200
2021-08-01,A2419150404,"AQ Lite Ms","Plus 2",279,Q4,11.6332,3245.6628
2021-08-01,A2419150405,"AQ Lite Ms","Premium 1",341,Q4,12.7423,4345.1243
2021-08-01,A2420150406,"AQ Lite Ms","Premium 2",643,Q4,12.2979,7907.5497
2021-08-01,A2520150501,"AQ Maxima Ms","Standard 1",456,Q4,12.0689,5503.4184
2021-08-01,A2520150502,"AQ Maxima Ms","Standard 2",441,Q4,14.5267,6406.2747
2021-08-01,A2520150503,"AQ Maxima Ms","Plus 1",1015,Q4,14.1682,14380.7230
2021-08-01,A2520150504,"AQ Maxima Ms","Plus 2",337,Q4,14.2800,4812.3600
2021-08-01,A2520150505,"AQ Maxima Ms","Premium 1",639,Q4,15.1762,9697.5918
2021-08-01,A2520150506,"AQ Maxima Ms","Premium 2",599,Q4,14.5677,8726.0523
2021-08-01,A2620150601,"AQ Qwerty Ms","Standard 1",458,Q4,14.9013,6824.7954
2021-08-01,A2620150602,"AQ Qwerty Ms","Standard 2",139,Q4,15.8102,2197.6178
2021-08-01,A2620150603,"AQ Qwerty Ms","Plus 1",755,Q4,15.9792,12064.2960
2021-08-01,A2620150604,"AQ Qwerty Ms","Plus 2",772,Q4,16.5491,12775.9052
2021-08-01,A2620150605,"AQ Qwerty Ms","Premium 1",603,Q4,16.5882,10002.6846
2021-08-01,A2620150606,"AQ Qwerty Ms","Premium 2",992,Q4,16.7850,16650.7200
2021-08-01,A2720150701,"AQ Trigger Ms","Standard 1",817,Q4,17.0917,13963.9189
2021-08-01,A2721150702,"AQ Trigger Ms","Standard 2",795,Q4,17.2368,13703.2560
2021-08-01,A2721150703,"AQ Trigger Ms","Plus 1",125,Q4,16.9353,2116.9125
2021-08-01,A2721150704,"AQ Trigger Ms","Plus 2",235,Q4,19.5860,4602.7100
2021-08-01,A2721150705,"AQ Trigger Ms","Premium 1",146,Q4,19.4042,2833.0132
2021-08-01,A2721150706,"AQ Trigger Ms","Premium 2",915,Q4,20.0537,18349.1355
2021-08-01,A2821150801,"AQ Lumina Ms","Standard 1",214,Q4,21.7118,4646.3252
2021-08-01,A2918150101,"AQ Master wired x1","Standard 1",561,Q4,6.8991,3870.3951
2021-08-01,A2918150102,"AQ Master wired x1","Standard 2",206,Q4,7.5979,1565.1674
2021-08-01,A2918150103,"AQ Master wired x1","Plus 1",825,Q4,7.7693,6409.6725
2021-08-01,A2918150104,"AQ Master wired x1","Plus 2",620,Q4,8.9514,5549.8680
2021-08-01,A2918150105,"AQ Master wired x1","Premium 1",801,Q4,9.4650,7581.4650
2021-08-01,A2918150106,"AQ Master wired x1","Premium 2",692,Q4,10.4188,7209.8096
2021-08-01,A3018150201,"AQ Master wireless x1","Standard 1",836,Q4,10.7955,9025.0380
2021-08-01,A3018150202,"AQ Master wireless x1","Standard 2",385,Q4,11.0524,4255.1740
2021-08-01,A3018150203,"AQ Master wireless x1","Plus 1",312,Q4,12.3739,3860.6568
2021-08-01,A3019150204,"AQ Master wireless x1","Plus 2",741,Q4,11.6011,8596.4151
2021-08-01,A3019150205,"AQ Master wireless x1","Premium 1",319,Q4,12.0509,3844.2371
2021-08-01,A3019150206,"AQ Master wireless x1","Premium 2",720,Q4,13.0018,9361.2960
2021-08-01,A3119150301,"AQ Gamers ","Standard 1",287,Q4,13.5061,3876.2507
2021-08-01,A3119150302,"AQ Gamers ","Standard 2",389,Q4,15.3071,5954.4619
2021-08-01,A3119150303,"AQ Gamers ","Plus 1",688,Q4,16.2407,11173.6016
2021-08-01,A3120150304,"AQ Gamers ","Plus 2",736,Q4,16.3792,12055.0912
2021-08-01,A3120150305,"AQ Gamers ","Premium 1",118,Q4,16.3218,1925.9724
2021-08-01,A3120150306,"AQ Gamers ","Premium 2",486,Q4,19.3003,9379.9458
2021-08-01,A3220150401,"AQ Lite","Standard 1",475,Q4,18.4943,8784.7925
2021-08-01,A3220150402,"AQ Lite","Standard 2",803,Q4,18.7947,15092.1441
2021-08-01,A3220150403,"AQ Lite","Plus 1",500,Q4,18.5844,9292.2000
2021-08-01,A3220150404,"AQ Lite","Plus 2",146,Q4,18.4219,2689.5974
2021-08-01,A3220150405,"AQ Lite","Premium 1",840,Q4,18.9415,15910.8600
2021-08-01,A3220150406,"AQ Lite","Premium 2",456,Q4,20.0066,9123.0096
2021-08-01,A3320150501,"AQ Maxima","Standard 1",845,Q4,20.3908,17230.2260
2021-08-01,A3320150502,"AQ Maxima","Standard 2",102,Q4,21.6988,2213.2776
2021-08-01,A3320150503,"AQ Maxima","Plus 1",389,Q4,20.8733,8119.7137
2021-08-01,A3320150504,"AQ Maxima","Plus 2",509,Q4,22.1341,11266.2569
2021-08-01,A3320150505,"AQ Maxima","Premium 1",139,Q4,23.0844,3208.7316
2021-08-01,A3320150506,"AQ Maxima","Premium 2",100,Q4,23.7678,2376.7800
2021-08-01,A3420150601,"AQ Qwerty","Standard 1",414,Q4,24.5690,10171.5660
2021-08-01,A3420150602,"AQ Qwerty","Standard 2",583,Q4,23.9726,13976.0258
2021-08-01,A3421150603,"AQ Qwerty","Plus 1",620,Q4,26.9507,16709.4340
2021-08-01,A3421150604,"AQ Qwerty","Plus 2",546,Q4,27.4152,14968.6992
2021-08-01,A3421150605,"AQ Qwerty","Premium 1",491,Q4,29.8692,14665.7772
2021-08-01,A3421150606,"AQ Qwerty","Premium 2",517,Q4,29.6709,15339.8553
2021-08-01,A3521150701,"AQ Trigger","Standard 1",875,Q4,29.3872,25713.8000
2021-08-01,A3521150702,"AQ Trigger","Standard 2",614,Q4,30.3414,18629.6196
2021-08-01,A3521150703,"AQ Trigger","Plus 1",380,Q4,31.7665,12071.2700
2021-08-01,A3521150704,"AQ Trigger","Plus 2",611,Q4,33.6246,20544.6306
2021-08-01,A3521150705,"AQ Trigger","Premium 1",394,Q4,34.5114,13597.4916
2021-08-01,A3718150101,"AQ LION x1",Standard,53,Q4,16.5127,875.1731
2021-08-01,A3718150102,"AQ LION x1","Plus 1 ",55,Q4,16.1015,885.5825
2021-08-01,A3718150103,"AQ LION x1","Plus 2",38,Q4,17.5697,667.6486
2021-08-01,A3718150105,"AQ LION x1",Premium,68,Q4,18.0312,1226.1216
2021-08-01,A3818150201,"AQ LION x2",Standard,71,Q4,17.2648,1225.8008
2021-08-01,A3818150202,"AQ LION x2","Plus 1 ",21,Q4,17.5197,367.9137
2021-08-01,A3819150203,"AQ LION x2","Plus 2",76,Q4,18.4533,1402.4508
2021-08-01,A3819150204,"AQ LION x2","Plus 3",56,Q4,21.1942,1186.8752
2021-08-01,A3819150205,"AQ LION x2",Premium,54,Q4,21.6066,1166.7564
2021-08-01,A3920150301,"AQ LION x3",Standard,29,Q4,22.1454,642.2166
2021-08-01,A3920150302,"AQ LION x3","Plus 1 ",31,Q4,23.1520,717.7120
2021-08-01,A3920150303,"AQ LION x3","Plus 2",22,Q4,25.4670,560.2740
2021-08-01,A3920150304,"AQ LION x3","Plus 3",71,Q4,25.0442,1778.1382
2021-08-01,A3920150305,"AQ LION x3",Premium,53,Q4,27.4546,1455.0938
2021-08-01,A4020150401,"AQ Mx NB",Standard,62,Q4,26.9302,1669.6724
2021-08-01,A4020150402,"AQ Mx NB","Plus 1 ",72,Q4,28.4500,2048.4000
2021-08-01,A4021150403,"AQ Mx NB","Plus 2",34,Q4,29.9423,1018.0382
2021-08-01,A4021150404,"AQ Mx NB","Plus 3",76,Q4,28.5800,2172.0800
2021-08-01,A4021150405,"AQ Mx NB",Premium,44,Q4,31.7029,1394.9276
2021-08-01,A4118110105,"AQ Aspiron","Plus Blue",14,Q4,182.8932,2560.5048
2021-08-01,A4118110106,"AQ Aspiron","Plus Red",8,Q4,187.7533,1502.0264
2021-08-01,A4118110107,"AQ Aspiron","Premium Black",28,Q4,195.7721,5481.6188
2021-08-01,A4218110201,"AQ Digit","Standard Grey",23,Q4,200.2732,4606.2836
2021-08-01,A4218110202,"AQ Digit","Standard Blue",11,Q4,215.9341,2375.2751
2021-08-01,A4218110203,"AQ Digit","Standard Red",33,Q4,236.8486,7816.0038
2021-08-01,A4218110204,"AQ Digit","Plus Grey",28,Q4,232.1038,6498.9064
2021-08-01,A4218110205,"AQ Digit","Plus Blue",8,Q4,240.1403,1921.1224
2021-08-01,A4218110206,"AQ Digit","Plus Red",22,Q4,237.0183,5214.4026
2021-08-01,A4218110207,"AQ Digit","Premium Black",28,Q4,249.1303,6975.6484
2021-08-01,A4218110208,"AQ Digit","Premium Misty Green",16,Q4,243.0414,3888.6624
2021-08-01,A4318110301,"AQ Velocity","Standard Grey",32,Q4,264.7000,8470.4000
